Date,net_strategy_return,symbol,fold,strategy
2022-03-04,-8.470292167868382e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-03-07,-0.012154771647898015,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-03-08,0.0007478969261678935,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-03-09,0.0,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-03-10,-9.147422812688297e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-03-11,-0.004562112255933824,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-03-14,-0.006475968545165014,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-03-15,0.014127992713773064,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-03-16,0.012738083559709203,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-03-17,-0.0001,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-03-18,0.013079553833624781,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-03-21,-8.160872083025823e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-03-22,-0.0013055363047054537,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-03-23,-0.006826090187563461,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-03-24,0.0186255302701066,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-03-25,-7.043506320384412e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-03-28,0.002632436036597388,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-03-29,0.0028582218881152994,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-03-30,-0.004968738876889289,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-03-31,-0.00211971766916912,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-04-01,-0.004047303565612541,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-04-04,0.0044695586197972086,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-04-05,-0.007593125570358543,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-04-06,-0.01112237727123948,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-04-07,-0.0011197289989101592,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-04-08,-0.005999094000049203,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-04-11,-0.008927620647966957,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-04-12,-0.00250528612040358,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-04-13,0.004006725037579762,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-04-14,-6.661625225636621e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-04-18,0.0031837846545902677,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-04-19,0.0,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-04-20,-9.231126203076832e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-04-21,-0.011550382637302011,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-04-22,-0.003900279566595781,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-04-25,0.0027318559147865283,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-04-26,-7.266721899246037e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-04-27,-0.0029362053558165003,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-04-28,0.013441908920252094,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-04-29,-8.220158870384923e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-05-02,0.008433439688877758,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-05-03,-8.904679551853172e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-05-04,0.006440365966499659,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-05-05,-9.533504219280916e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-05-06,-0.0018130359590639031,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-05-09,-7.903072029529267e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-05-10,0.0058240400739374065,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-05-11,-7.852211788068952e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-05-12,-0.004357464347321037,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-05-13,0.014287305587878227,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-05-16,-8.735574328233304e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-05-17,0.008990879015067482,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-05-18,-0.014131536733970771,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-05-19,0.001910110640156083,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-05-20,-0.003830218335179567,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-05-23,0.0017494428320910828,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-05-24,-7.642900131383437e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-05-25,0.007501349928758069,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-05-26,-0.0001,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-05-27,0.010376436586512681,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-05-31,-0.0001,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-06-01,-0.0038064152200671603,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-06-02,0.013325587364851042,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-06-03,-9.844473074507276e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-06-06,0.0005944977536458299,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-06-07,-8.015467169760862e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-06-08,-0.0024184328617961786,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-06-09,-6.695129319601326e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-06-10,-0.008231003074168873,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-06-13,-0.013481170377713304,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-06-14,0.0017240855284588765,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-06-15,0.006077715575444501,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-06-16,-7.157696961023368e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-06-17,0.0024658919774592633,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-06-21,-0.0001,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-06-22,-0.00250260687490826,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-06-23,-0.0016708428402850697,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-06-24,0.009324922297732139,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-06-27,-0.0030240317926939603,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-06-28,-0.010827100223143246,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-06-29,-0.0042573808555636805,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-06-30,-0.005090303028165981,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-07-01,-9.68062330792981e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-07-05,0.0056948524401885005,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-07-06,0.0,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-07-07,0.0,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-07-08,-0.0001,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-07-11,-0.008881953448468536,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-07-12,-0.0007108544857618833,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-07-13,0.0010729498586395504,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-07-14,0.0023987540893528037,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-07-15,0.0036819917676290206,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-07-18,-8.757925075617297e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-07-19,0.009346631478132382,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-07-20,0.0,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-07-21,-0.0001,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-07-22,-0.008283915931463472,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-07-25,-0.0029150226528410084,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-07-26,-0.00585040816910874,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-07-27,0.010319107095968762,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-07-28,-7.359455737954528e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-07-29,0.0014313721477775248,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-08-01,0.00303798727285318,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-08-02,0.0009162894579168634,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-08-03,0.0037870063976730545,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-08-04,0.00337998165003472,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-08-05,-0.00236627106994752,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-08-08,-0.01301098216511078,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-08-09,-0.008109111532972401,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-08-10,0.01139738078609284,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-08-11,-0.0001,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-08-12,0.00837205991966706,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-08-15,0.0034231419882442167,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-08-16,-0.001609666088449126,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-08-17,-0.00584759508913162,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-08-18,0.00472154403873152,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-08-19,-0.010123862345099327,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-08-22,-0.0065994106745072365,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-08-23,0.0012215617078115263,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-08-24,0.0003220116930921305,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-08-25,0.006189848989630925,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-08-26,-0.014235085583467685,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-08-29,-0.0038283923301878405,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-08-30,-0.0024020020949713826,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-08-31,-0.0032994843005371994,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-09-01,-0.012638812506857947,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-09-02,-0.002427937960757697,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-09-06,-0.0015678311419159959,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-09-07,0.002194425079691874,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-09-08,0.0,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-09-09,-8.244928406916378e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-09-12,0.0013293725119912303,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-09-13,-0.01992831149196431,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-09-14,-0.00010957930407944202,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-09-15,-8.44743898601167e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-09-16,0.0033945759149367418,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-09-19,0.0,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-09-20,-0.0,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-09-21,0.0,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-09-22,-7.725869791613868e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-09-23,-0.0005565529896649359,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-09-26,-0.0037677987644357987,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-09-27,0.0,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-09-28,0.0,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-09-29,-8.522339191267514e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-09-30,-0.0011434767858158252,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-10-03,0.005752615106502177,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-10-04,0.0102050839361,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-10-05,0.0006336077567162111,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-10-06,-0.0011632627942200198,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-10-07,-0.01674250576055804,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-10-10,-0.006392686372269445,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-10-11,-0.0013212785065403162,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-10-12,-0.0011036641909047062,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-10-13,0.005709013895235049,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-10-14,-9.114494836301486e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-10-17,0.010337289673551945,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-10-18,-0.0001,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-10-19,0.00139896234178216,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-10-20,0.00235921907462882,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-10-21,0.004405511355312376,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-10-24,0.0019634046192953027,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-10-25,0.0077382913735399295,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-10-26,-9.929230361366975e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-10-27,0.004256729998807648,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-10-28,0.00872850236177383,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-10-31,-9.352442196594947e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-11-01,0.000629957019253727,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-11-02,-0.004845295017756758,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-11-03,0.0029598366656122333,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-11-04,0.010565553504902505,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-11-07,0.00203818551376812,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-11-08,0.00416580716796506,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-11-09,-0.01164610492262814,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-11-10,0.02668247430109254,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-11-11,0.0,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-11-14,-0.0,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-11-15,0.0,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-11-16,-9.900081596258977e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-11-17,-0.0029221369710440872,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-11-18,-0.00344858761523532,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-11-21,-0.0011977050310771201,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-11-22,0.00919955030186052,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-11-23,0.005910016796324261,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-11-25,-0.00303761663507446,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-11-28,-0.005526153936713021,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-11-29,-0.002275134885851312,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-11-30,0.01573234554718396,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-12-01,-0.0001,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-12-02,-0.0030461652169408004,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-12-05,-0.00318816455446563,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-12-06,-0.006829850028278259,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-12-07,0.0014662179515406168,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-12-08,0.011128471565001508,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-12-09,-0.0,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-12-12,-8.770775080142916e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-12-13,0.005203692450902267,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-12-14,-0.0001,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-12-15,-0.008356752847264727,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-12-16,-0.003947090237695753,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-12-19,-8.558699734276566e-05,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-12-20,-0.0017897031078424929,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-12-21,0.004324068252681491,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-12-22,-0.014620940198716093,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-12-23,-0.0014714150047236117,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-12-27,-0.014827691354035713,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-12-28,-0.000938997900030472,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-12-29,0.006129619788603332,NVDA,2022-01-01,volatility_adjusted_diversified_full
2022-12-30,-0.0001,NVDA,2022-01-01,volatility_adjusted_diversified_full
2023-01-03,-0.0042344055209577606,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-01-04,-0.0001,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-01-05,-0.00667318547389842,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-01-06,0.00805928197856458,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-01-09,-0.0001,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-01-10,0.003546722311320767,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-01-11,0.000934899668639072,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-01-12,0.006175201684011921,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-01-13,-0.0001,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-01-17,0.009184682608674161,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-01-18,-0.0001,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-01-19,-0.00717089203954558,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-01-20,0.01241880586709008,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-01-23,0.014531706586669,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-01-24,-0.0001,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-01-25,0.00060125766754288,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-01-26,0.0047973661431014196,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-01-27,0.0,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-01-30,-0.0001,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-01-31,0.0037761285669200405,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-02-01,0.0,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-02-02,0.0,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-02-03,-0.0,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-02-06,-9.34050309542193e-05,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-02-07,0.009270246337682328,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-02-08,0.0,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-02-09,0.0,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-02-10,-6.888576168175749e-05,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-02-13,0.0033209328424690624,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-02-14,0.010087307102428982,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-02-15,-0.0017511052219834795,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-02-16,-0.004728237910961126,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-02-17,-0.004915994353984518,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-02-21,-0.0,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-02-22,-8.556931814050218e-05,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-02-23,0.02243971538605192,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-02-24,-0.0022573286085737164,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-02-27,0.0018069086697894575,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-02-28,-0.0016801663949907735,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-03-01,-0.0032024334051315483,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-03-02,0.00466820147964623,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-03-03,0.0048811139324680605,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-03-06,-0.00293279294690328,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-03-07,-5.9817313476674286e-05,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-03-08,0.004498966432607436,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-03-09,-0.003572359027102414,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-03-10,-0.002473766734374056,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-03-13,0.0,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-03-14,-8.009959636537462e-05,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-03-15,0.0010146449323776697,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-03-16,-8.91616244453371e-05,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-03-17,0.001269182668852123,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-03-20,0.0013459244280675821,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-03-21,0.00206310351564678,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-03-22,0.0017646567211736714,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-03-23,0.003532677625101535,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-03-24,-0.0030535880744150604,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-03-27,-0.0018608534008262801,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-03-28,-0.0009208774330762149,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-03-29,0.003920365840922815,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-03-30,0.0,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-03-31,-0.0001,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-04-03,0.0013490457567994002,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-04-04,-0.0036956442416366804,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-04-05,-0.004216760514248323,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-04-06,0.0010883573697910123,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-04-10,0.0038024126311587813,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-04-11,-0.0,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-04-12,-0.0001,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-04-13,-0.00024171742982018,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-04-14,0.0022172033110646203,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-04-17,0.00181551239012404,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-04-18,0.00476589089785278,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-04-19,0.0,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-04-20,-0.0001,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-04-21,1.0665189207640014e-05,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-04-24,-0.0001,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-04-25,-0.00601358804993978,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-04-26,0.005376533105002201,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-04-27,0.00199332796459236,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-04-28,0.00380547834949812,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-05-01,0.00819756335900886,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-05-02,-0.0049022310067079605,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-05-03,-0.0030137060050671603,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-05-04,-0.0001,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-05-05,0.007952416529398041,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-05-08,0.0031578266136346204,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-05-09,-0.0,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-05-10,-0.0001,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-05-11,-0.00213708972705496,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-05-12,-0.00167257751572194,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-05-15,0.00417992557035792,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-05-16,-0.0001,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-05-17,0.00649986037132668,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-05-18,0.009601841368206541,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-05-19,-0.0001,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-05-22,-0.00056370637527664,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-05-23,-0.00315536530091972,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-05-24,-0.0009902774709135394,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-05-25,0.0390452897181258,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-05-26,0.0,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-05-30,0.0,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-05-31,-0.0,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-06-01,0.0,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-06-02,-5.3111993827432025e-05,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-06-05,-0.00047530534902062856,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-06-06,-4.2600170639029394e-05,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-06-07,-0.002631948600668725,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-06-08,0.0023624169498603215,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-06-09,-4.4819870214957974e-05,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-06-12,0.0015864581508349411,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-06-13,0.0,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-06-14,0.0,NVDA,2023-01-01,volatility_adjusted_diversified_full
2023-06-15,-0.0,NVDA,2023-01-01,volatility_adjusted_diversified_full
